Date,Event,Event Info,Outbound,contact_id
11/13/2019 11:07:26 AM,20103,,16,15567
11/13/2019 11:25:42 AM,20103,,15,10122
11/13/2019 11:28:29 AM,20103,,15,327
11/13/2019 11:30:32 AM,20103,,16,10122
11/13/2019 11:32:29 AM,20103,,15,327
11/13/2019 11:51:43 AM,20103,,16,12790
11/13/2019 11:55:55 AM,20103,,15,2799
11/13/2019 12:00:53 PM,20103,,16,3606
11/13/2019 12:21:12 PM,20103,,16,10261
11/13/2019 12:31:18 PM,20103,,16,5264
11/13/2019 1:13:09 PM,20103,,16,5187
11/13/2019 1:16:35 PM,20103,,16,10799
11/13/2019 1:18:29 PM,20103,,15,774
11/13/2019 1:20:00 PM,20103,,16,9288
11/13/2019 1:29:21 PM,20103,,16,9288
11/13/2019 1:31:52 PM,20103,,16,13669
11/13/2019 1:35:13 PM,20103,,16,15210
11/13/2019 1:45:03 PM,20103,,16,13761
11/13/2019 2:28:15 PM,20103,,15,13091
11/13/2019 2:38:54 PM,20103,,16,14425
11/13/2019 3:10:07 PM,20103,,16,9288
11/13/2019 3:10:11 PM,20103,,16,9288
11/13/2019 3:31:11 PM,20103,,16,1232
11/13/2019 4:08:57 PM,20103,,16,4572
11/13/2019 4:10:04 PM,20103,,15,2473
11/13/2019 4:13:52 PM,20103,,16,1663
11/13/2019 4:20:26 PM,20103,,16,9273
11/13/2019 4:36:37 PM,20103,,15,7187
11/13/2019 4:39:01 PM,20103,,16,11873
11/13/2019 5:00:58 PM,20103,,16,15114
11/13/2019 5:15:43 PM,20103,,16,13000
11/13/2019 5:19:20 PM,20103,,15,7025
11/13/2019 5:57:57 PM,20103,,16,1575
11/13/2019 5:59:10 PM,20103,,16,292
11/13/2019 6:20:02 PM,20103,,16,11067
11/13/2019 6:30:57 PM,20103,,15,7094
11/13/2019 6:58:44 PM,20103,,15,10782
11/13/2019 7:07:59 PM,20103,,16,12259
11/13/2019 7:08:17 PM,20103,,16,5264
11/13/2019 7:16:24 PM,20103,,16,14335
11/13/2019 7:16:40 PM,20103,,16,14335
11/13/2019 7:19:26 PM,20103,,16,2328
11/13/2019 7:30:09 PM,20103,,16,1873
11/13/2019 7:59:55 PM,20103,,15,6087
11/13/2019 8:12:23 PM,20103,,16,1335
11/13/2019 8:52:40 PM,20103,,16,12760
11/13/2019 9:32:59 PM,20103,,15,3757
11/13/2019 10:32:00 PM,20103,,15,12820
11/13/2019 11:43:54 PM,20103,,16,8091
11/14/2019 3:03:56 AM,20103,,16,3964
11/14/2019 3:58:24 AM,20103,,15,11723
11/14/2019 4:21:12 AM,20103,,16,1335
11/14/2019 5:13:19 AM,20103,,15,12880
11/14/2019 5:26:48 AM,20103,,15,12212
11/14/2019 6:37:40 AM,20103,,16,16188
11/14/2019 6:39:57 AM,20103,,15,16188
11/14/2019 6:42:59 AM,20103,,16,1335
11/14/2019 6:45:31 AM,20103,,16,5528
11/14/2019 7:57:38 AM,20103,,16,10736
11/14/2019 7:59:07 AM,20103,,15,10736
11/14/2019 8:07:17 AM,20103,,15,1813
11/14/2019 8:07:17 AM,20103,,16,1813
11/14/2019 8:23:28 AM,20103,,16,100
11/14/2019 8:24:17 AM,20103,,15,100
11/14/2019 8:26:35 AM,20103,,16,13675
11/14/2019 8:41:18 AM,20103,,15,14638
11/14/2019 8:44:29 AM,20103,,16,14638
11/14/2019 9:11:27 AM,20103,,16,5007
11/14/2019 9:20:04 AM,20103,,16,6170
11/14/2019 9:20:52 AM,20103,,16,7281
11/14/2019 9:31:13 AM,20103,,16,11600
11/14/2019 10:16:16 AM,20103,,15,3594
11/14/2019 10:24:26 AM,20103,,16,2847
11/14/2019 10:46:18 AM,20103,,16,2847
11/14/2019 11:12:24 AM,20103,,15,2826
11/14/2019 11:50:10 AM,20103,,15,9108
11/14/2019 11:53:32 AM,20103,,15,9108
11/14/2019 11:53:32 AM,20103,,16,9108
11/14/2019 12:12:03 PM,20103,,16,14447
11/14/2019 12:26:33 PM,20103,,16,12150
11/14/2019 12:26:34 PM,20103,,15,12150
11/14/2019 2:34:47 PM,20103,,16,2847
11/14/2019 2:37:31 PM,20103,,16,778
11/14/2019 3:55:34 PM,20103,,16,16001
11/14/2019 3:58:40 PM,20103,,16,5604
11/14/2019 4:45:14 PM,20103,,16,2589
11/14/2019 5:02:43 PM,20103,,16,12913
11/14/2019 5:18:02 PM,20103,,15,13034
11/14/2019 5:30:31 PM,20103,,15,51
11/14/2019 5:35:58 PM,20103,,15,5430
11/14/2019 6:03:26 PM,20103,,16,13986
11/14/2019 6:22:10 PM,20103,,16,13444
11/14/2019 6:22:20 PM,20103,,15,13444
11/14/2019 6:43:54 PM,20103,,17,55
11/14/2019 6:43:55 PM,20103,,17,174
11/14/2019 6:43:55 PM,20103,,17,36
11/14/2019 6:43:56 PM,20103,,17,36
11/14/2019 6:44:00 PM,20103,,17,606
11/14/2019 6:44:01 PM,20103,,17,559
11/14/2019 6:44:02 PM,20103,,17,610
11/14/2019 6:44:02 PM,20103,,17,685
11/14/2019 6:44:03 PM,20103,,17,685
11/14/2019 6:44:04 PM,20103,,17,192
11/14/2019 6:44:04 PM,20103,,17,1036
11/14/2019 6:44:04 PM,20103,,17,792
11/14/2019 6:44:07 PM,20103,,17,1097
11/14/2019 6:44:07 PM,20103,,17,805
11/14/2019 6:44:09 PM,20103,,17,1309
11/14/2019 6:44:10 PM,20103,,17,1589
11/14/2019 6:44:10 PM,20103,,17,1036
11/14/2019 6:44:11 PM,20103,,17,1096
11/14/2019 6:44:13 PM,20103,,17,1574
11/14/2019 6:44:13 PM,20103,,17,1733
11/14/2019 6:44:14 PM,20103,,17,1700
11/14/2019 6:44:16 PM,20103,,17,1913
11/14/2019 6:44:16 PM,20103,,17,1096
11/14/2019 6:44:16 PM,20103,,17,2001
11/14/2019 6:44:17 PM,20103,,17,1043
11/14/2019 6:44:17 PM,20103,,17,2001
11/14/2019 6:44:18 PM,20103,,17,272
11/14/2019 6:44:19 PM,20103,,17,1185
11/14/2019 6:44:19 PM,20103,,17,2178
11/14/2019 6:44:20 PM,20103,,17,2280
11/14/2019 6:44:21 PM,20103,,17,2401
11/14/2019 6:44:24 PM,20103,,17,2190
11/14/2019 6:44:25 PM,20103,,17,2353
11/14/2019 6:44:25 PM,20103,,17,2401
11/14/2019 6:44:27 PM,20103,,17,2178
11/14/2019 6:44:29 PM,20103,,17,2558
11/14/2019 6:44:29 PM,20103,,17,2921
11/14/2019 6:44:33 PM,20103,,17,2558
11/14/2019 6:44:36 PM,20103,,17,2401
11/14/2019 6:44:38 PM,20103,,17,3096
11/14/2019 6:44:39 PM,20103,,17,3926
11/14/2019 6:44:39 PM,20103,,17,3816
11/14/2019 6:44:40 PM,20103,,17,3932
11/14/2019 6:44:40 PM,20103,,17,3638
11/14/2019 6:44:41 PM,20103,,17,3638
11/14/2019 6:44:42 PM,20103,,17,3973
11/14/2019 6:44:43 PM,20103,,17,4221
11/14/2019 6:44:44 PM,20103,,17,4204
11/14/2019 6:44:47 PM,20103,,17,4351
11/14/2019 6:44:48 PM,20103,,17,4092
11/14/2019 6:44:49 PM,20103,,17,4092
11/14/2019 6:44:49 PM,20103,,17,1948
11/14/2019 6:44:49 PM,20103,,17,3096
11/14/2019 6:44:51 PM,20103,,17,3785
11/14/2019 6:44:54 PM,20103,,17,3959
11/14/2019 6:44:55 PM,20103,,17,4092
11/14/2019 6:44:56 PM,20103,,17,4913
11/14/2019 6:44:56 PM,20103,,17,4976
11/14/2019 6:44:58 PM,20103,,17,5327
11/14/2019 6:44:58 PM,20103,,17,5369
11/14/2019 6:45:00 PM,20103,,17,4959
11/14/2019 6:45:01 PM,20103,,17,5653
11/14/2019 6:45:07 PM,20103,,17,5838
11/14/2019 6:45:02 PM,20103,,17,4221
11/14/2019 6:45:07 PM,20103,,17,5184
11/14/2019 6:45:12 PM,20103,,17,6162
11/14/2019 6:45:15 PM,20103,,17,5369
11/14/2019 6:45:17 PM,20103,,17,5014
11/14/2019 6:45:17 PM,20103,,17,5165
11/14/2019 6:45:18 PM,20103,,17,5387
11/14/2019 6:45:20 PM,20103,,17,6314
11/14/2019 6:45:20 PM,20103,,17,5217
11/14/2019 6:45:20 PM,20103,,17,5036
11/14/2019 6:45:22 PM,20103,,17,6627
11/14/2019 6:45:22 PM,20103,,17,364
11/14/2019 6:45:27 PM,20103,,17,7220
11/14/2019 6:45:28 PM,20103,,17,7365
11/14/2019 6:45:32 PM,20103,,17,5335
11/14/2019 6:45:33 PM,20103,,17,7843
11/14/2019 6:45:34 PM,20103,,17,7575
11/14/2019 6:45:35 PM,20103,,17,5387
11/14/2019 6:45:36 PM,20103,,17,5543
11/14/2019 6:45:37 PM,20103,,17,8040
11/14/2019 6:45:40 PM,20103,,17,5349
11/14/2019 6:45:43 PM,20103,,17,3934
11/14/2019 6:45:47 PM,20103,,17,8452
11/14/2019 6:45:47 PM,20103,,17,6478
11/14/2019 6:45:49 PM,20103,,17,8453
11/14/2019 6:45:49 PM,20103,,17,8680
11/14/2019 6:45:52 PM,20103,,17,9259
11/14/2019 6:45:52 PM,20103,,17,9261
11/14/2019 6:45:53 PM,20103,,17,9269
11/14/2019 6:45:54 PM,20103,,17,9361
11/14/2019 6:45:55 PM,20103,,17,9510
11/14/2019 6:45:56 PM,20103,,17,9513
11/14/2019 6:45:58 PM,20103,,17,9701
11/14/2019 6:45:58 PM,20103,,17,4890
11/14/2019 6:45:59 PM,20103,,17,8921
11/14/2019 6:46:02 PM,20103,,17,8399
11/14/2019 6:46:03 PM,20103,,17,9756
11/14/2019 6:46:03 PM,20103,,17,5260
11/14/2019 6:46:06 PM,20103,,17,9586
11/14/2019 6:46:06 PM,20103,,17,9473
11/14/2019 6:46:07 PM,20103,,17,10356
11/14/2019 6:46:08 PM,20103,,17,7394
11/14/2019 6:46:08 PM,20103,,17,10697
11/14/2019 6:46:10 PM,20103,,17,8951
11/14/2019 6:46:11 PM,20103,,17,8147
11/14/2019 6:46:11 PM,20103,,17,8951
11/14/2019 6:46:11 PM,20103,,17,10956
11/14/2019 6:46:13 PM,20103,,17,9096
11/14/2019 6:46:13 PM,20103,,17,11137
11/14/2019 6:46:14 PM,20103,,17,9879
11/14/2019 6:46:15 PM,20103,,17,10956
11/14/2019 6:46:16 PM,20103,,17,11391
11/14/2019 6:46:16 PM,20103,,17,11377
11/14/2019 6:46:16 PM,20103,,17,9927
11/14/2019 6:46:16 PM,20103,,17,10900
11/14/2019 6:46:17 PM,20103,,17,10058
11/14/2019 6:46:19 PM,20103,,17,10061
11/14/2019 6:46:24 PM,20103,,17,9935
11/14/2019 6:46:24 PM,20103,,17,9586
11/14/2019 6:46:25 PM,20103,,17,11137
11/14/2019 6:46:27 PM,20103,,17,11682
11/14/2019 6:46:27 PM,20103,,17,11677
11/14/2019 6:46:29 PM,20103,,17,5307
11/14/2019 6:46:29 PM,20103,,17,10844
11/14/2019 6:46:30 PM,20103,,17,9265
11/14/2019 6:46:31 PM,20103,,17,11447
11/14/2019 6:46:32 PM,20103,,17,8921
11/14/2019 6:46:36 PM,20103,,17,11809
11/14/2019 6:46:36 PM,20103,,17,12077
11/14/2019 6:46:37 PM,20103,,17,12082
11/14/2019 6:46:38 PM,20103,,17,12301
11/14/2019 6:46:38 PM,20103,,17,12242
11/14/2019 6:46:39 PM,20103,,17,12450
11/14/2019 6:46:40 PM,20103,,17,12452
11/14/2019 6:46:44 PM,20103,,17,12689
11/14/2019 6:46:44 PM,20103,,17,12813
11/14/2019 6:46:45 PM,20103,,17,12877
11/14/2019 6:46:46 PM,20103,,17,5165
11/14/2019 6:46:46 PM,20103,,17,12733
11/14/2019 6:46:47 PM,20103,,17,7197
11/14/2019 6:46:48 PM,20103,,17,12534
11/14/2019 6:46:51 PM,20103,,17,12301
11/14/2019 6:46:52 PM,20103,,17,8951
11/14/2019 6:46:53 PM,20103,,17,13275
11/14/2019 6:46:55 PM,20103,,17,5115
11/14/2019 6:46:58 PM,20103,,17,14036
11/14/2019 6:46:59 PM,20103,,17,14108
11/14/2019 6:46:59 PM,20103,,17,11594
11/14/2019 6:47:01 PM,20103,,17,14240
11/14/2019 6:47:02 PM,20103,,17,14392
11/14/2019 6:47:05 PM,20103,,17,14240
11/14/2019 6:47:07 PM,20103,,17,14043
11/14/2019 6:47:08 PM,20103,,17,13583
11/14/2019 6:47:13 PM,20103,,17,15250
11/14/2019 6:47:14 PM,20103,,17,12155
11/14/2019 6:47:14 PM,20103,,17,15248
11/14/2019 6:47:15 PM,20103,,17,15346
11/14/2019 6:47:15 PM,20103,,17,3673
11/14/2019 6:47:16 PM,20103,,17,13874
11/14/2019 6:47:29 PM,20103,,17,9118
11/14/2019 6:47:31 PM,20103,,17,15241
11/14/2019 6:47:33 PM,20103,,17,14696
11/14/2019 6:47:34 PM,20103,,17,15637
11/14/2019 6:47:34 PM,20103,,17,14893
11/14/2019 6:47:40 PM,20103,,17,16592
11/14/2019 6:47:43 PM,20103,,17,16288
11/14/2019 6:47:43 PM,20103,,17,11472
11/14/2019 6:47:45 PM,20103,,17,10166
11/14/2019 6:47:48 PM,20103,,17,16048
11/14/2019 6:47:49 PM,20103,,17,8682
11/14/2019 6:47:50 PM,20103,,17,2984
11/14/2019 6:47:51 PM,20103,,17,7394
11/14/2019 6:47:55 PM,20103,,17,7573
11/14/2019 6:47:57 PM,20103,,17,10324
11/14/2019 6:48:00 PM,20103,,17,10956
11/14/2019 6:48:05 PM,20103,,17,15699
11/14/2019 6:48:22 PM,20103,,17,4857
11/14/2019 6:48:39 PM,20103,,17,11760
11/14/2019 6:48:42 PM,20103,,17,12519
11/14/2019 6:48:45 PM,20103,,17,2206
11/14/2019 6:48:50 PM,20103,,17,11209
11/14/2019 6:48:51 PM,20103,,17,12459
11/14/2019 6:48:52 PM,20103,,17,11525
11/14/2019 6:48:55 PM,20103,,17,10477
11/14/2019 6:48:59 PM,20103,,17,5514
11/14/2019 6:48:59 PM,20103,,17,8844
11/14/2019 6:48:59 PM,20103,,17,15188
11/14/2019 6:48:59 PM,20103,,17,4731
11/14/2019 6:48:59 PM,20103,,17,468
11/14/2019 6:49:00 PM,20103,,17,468
11/14/2019 6:49:02 PM,20103,,17,3234
11/14/2019 6:49:03 PM,20103,,17,5755
11/14/2019 6:49:06 PM,20103,,17,2835
11/14/2019 6:49:03 PM,20103,,17,7501
11/14/2019 6:49:05 PM,20103,,17,1041
11/14/2019 6:49:06 PM,20103,,17,11115
11/14/2019 6:49:07 PM,20103,,17,3234
11/14/2019 6:49:07 PM,20103,,17,7892
11/14/2019 6:49:07 PM,20103,,17,4969
11/14/2019 6:49:08 PM,20103,,17,5180
11/14/2019 6:49:09 PM,20103,,17,11110
11/14/2019 6:49:09 PM,20103,,17,12417
11/14/2019 6:49:09 PM,20103,,17,1041
11/14/2019 6:49:10 PM,20103,,17,8739
11/14/2019 6:49:13 PM,20103,,17,5192
11/14/2019 6:49:17 PM,20103,,17,1945
11/14/2019 6:49:18 PM,20103,,17,5225
11/14/2019 6:49:18 PM,20103,,17,11376
11/14/2019 6:49:26 PM,20103,,17,10022
11/14/2019 6:49:27 PM,20103,,17,10596
11/14/2019 6:49:27 PM,20103,,17,3013
11/14/2019 6:49:29 PM,20103,,17,3140
11/14/2019 6:49:29 PM,20103,,17,12426
11/14/2019 6:49:29 PM,20103,,17,3072
11/14/2019 6:49:30 PM,20103,,17,9523
11/14/2019 6:49:35 PM,20103,,17,4903
11/14/2019 6:49:37 PM,20103,,17,3644
11/14/2019 6:49:32 PM,20103,,17,9058
11/14/2019 6:49:34 PM,20103,,17,12426
11/14/2019 6:49:36 PM,20103,,17,4999
11/14/2019 6:49:36 PM,20103,,17,3506
11/14/2019 6:49:37 PM,20103,,17,13506
11/14/2019 6:49:39 PM,20103,,17,1208
11/14/2019 6:49:41 PM,20103,,17,9033
11/14/2019 6:49:44 PM,20103,,17,2560
11/14/2019 6:49:45 PM,20103,,17,7266
11/14/2019 6:49:48 PM,20103,,17,13941
11/14/2019 6:49:52 PM,20103,,17,4681
11/14/2019 6:49:54 PM,20103,,17,12080
11/14/2019 6:50:01 PM,20103,,17,5456
11/14/2019 6:50:02 PM,20103,,17,5507
11/14/2019 6:50:03 PM,20103,,17,8856
11/14/2019 6:50:04 PM,20103,,17,12787
11/14/2019 6:50:05 PM,20103,,17,5764
11/14/2019 6:50:06 PM,20103,,17,11309
11/14/2019 6:50:06 PM,20103,,17,15816
11/14/2019 6:50:07 PM,20103,,17,5316
11/14/2019 6:50:08 PM,20103,,17,6018
11/14/2019 6:50:25 PM,20103,,17,7105
11/14/2019 6:50:26 PM,20103,,17,9184
11/14/2019 6:50:30 PM,20103,,17,7410
11/14/2019 6:50:31 PM,20103,,17,7643
11/14/2019 6:50:31 PM,20103,,17,7523
11/14/2019 6:50:32 PM,20103,,17,13847
11/14/2019 6:50:36 PM,20103,,17,13856
11/14/2019 6:50:37 PM,20103,,17,7523
11/14/2019 6:50:40 PM,20103,,17,7862
11/14/2019 6:50:40 PM,20103,,17,4567
11/14/2019 6:50:41 PM,20103,,17,5762
11/14/2019 6:50:42 PM,20103,,17,8329
11/14/2019 6:50:43 PM,20103,,17,8329
11/14/2019 6:50:45 PM,20103,,17,13116
11/14/2019 6:50:50 PM,20103,,17,2696
11/14/2019 6:50:58 PM,20103,,17,1678
11/14/2019 6:50:58 PM,20103,,17,11606
11/14/2019 6:51:04 PM,20103,,17,5356
11/14/2019 6:51:05 PM,20103,,17,11442
11/14/2019 6:51:06 PM,20103,,17,3597
11/14/2019 6:51:07 PM,20103,,17,10326
11/14/2019 6:51:11 PM,20103,,17,10943
11/14/2019 6:51:11 PM,20103,,17,8654
11/14/2019 6:51:13 PM,20103,,17,12835
11/14/2019 6:51:14 PM,20103,,17,10839
11/14/2019 6:51:14 PM,20103,,17,12835
11/14/2019 6:51:19 PM,20103,,17,6533
11/14/2019 6:51:20 PM,20103,,17,5729
11/14/2019 6:51:27 PM,20103,,17,699
11/14/2019 6:51:30 PM,20103,,17,13450
11/14/2019 6:51:35 PM,20103,,17,6253
11/14/2019 6:51:36 PM,20103,,17,1205
11/14/2019 6:51:39 PM,20103,,17,262
11/14/2019 6:51:40 PM,20103,,17,12517
11/14/2019 6:51:46 PM,20103,,17,15248
11/14/2019 6:51:48 PM,20103,,17,5147
11/14/2019 6:51:53 PM,20103,,17,258
11/14/2019 6:51:55 PM,20103,,17,13491
11/14/2019 6:51:57 PM,20103,,17,9064
11/14/2019 6:51:58 PM,20103,,17,13887
11/14/2019 6:52:03 PM,20103,,17,7338
11/14/2019 6:52:03 PM,20103,,17,917
11/14/2019 6:52:05 PM,20103,,17,14475
11/14/2019 6:52:07 PM,20103,,17,10678
11/14/2019 6:52:10 PM,20103,,17,14475
11/14/2019 6:52:18 PM,20103,,17,11869
11/14/2019 6:52:23 PM,20103,,17,7625
11/14/2019 6:52:26 PM,20103,,17,16010
11/14/2019 6:52:30 PM,20103,,17,16010
11/14/2019 6:53:01 PM,20103,,17,1297
11/14/2019 6:53:07 PM,20103,,17,9747
11/14/2019 6:53:25 PM,20103,,17,10552
11/14/2019 6:53:28 PM,20103,,17,5266
11/14/2019 6:53:35 PM,20103,,17,12798
11/14/2019 6:53:36 PM,20103,,17,14721
11/14/2019 6:53:38 PM,20103,,17,16220
11/14/2019 6:53:42 PM,20103,,17,7673
11/14/2019 6:53:52 PM,20103,,17,1631
11/14/2019 6:53:56 PM,20103,,17,11650
11/14/2019 6:54:09 PM,20103,,17,8523
11/14/2019 6:54:10 PM,20103,,17,1281
11/14/2019 6:54:13 PM,20103,,17,11623
11/14/2019 6:54:17 PM,20103,,17,786
11/14/2019 6:54:33 PM,20103,,17,10404
11/14/2019 6:54:39 PM,20103,,17,4516
11/14/2019 6:54:40 PM,20103,,17,15165
11/14/2019 6:54:43 PM,20103,,17,13592
11/14/2019 6:54:43 PM,20103,,17,9598
11/14/2019 6:54:43 PM,20103,,17,7895
11/14/2019 6:54:47 PM,20103,,17,4062
11/14/2019 6:54:50 PM,20103,,17,11597
11/14/2019 6:55:06 PM,20103,,17,4904
11/14/2019 6:55:09 PM,20103,,17,3704
11/14/2019 6:55:23 PM,20103,,17,11187
11/14/2019 6:55:31 PM,20103,,17,5168
11/14/2019 6:55:38 PM,20103,,17,5231
11/14/2019 6:56:02 PM,20103,,17,8829
11/14/2019 6:56:07 PM,20103,,17,14632
11/14/2019 6:56:08 PM,20103,,17,1139
11/14/2019 6:56:09 PM,20103,,17,10030
11/14/2019 6:56:27 PM,20103,,17,5764
11/14/2019 6:57:00 PM,20103,,17,11919
11/14/2019 6:57:03 PM,20103,,17,5848
11/14/2019 6:57:10 PM,20103,,17,10673
11/14/2019 6:57:28 PM,20103,,17,1335
11/14/2019 6:57:30 PM,20103,,17,3994
11/14/2019 6:57:33 PM,20103,,17,9924
11/14/2019 6:57:34 PM,20103,,17,13000
11/14/2019 6:57:41 PM,20103,,17,14139
11/14/2019 6:58:25 PM,20103,,17,9366
11/14/2019 6:58:26 PM,20103,,17,11787
11/14/2019 6:58:37 PM,20103,,17,13455
11/14/2019 6:58:47 PM,20103,,17,12869
11/14/2019 6:58:50 PM,20103,,17,11516
11/14/2019 6:58:51 PM,20103,,17,7802
11/14/2019 6:58:57 PM,20103,,17,12442
11/14/2019 6:59:21 PM,20103,,17,11800
11/14/2019 6:59:26 PM,20103,,17,13506
11/14/2019 6:59:27 PM,20103,,17,8987
11/14/2019 6:59:52 PM,20103,,17,10157
11/14/2019 6:59:56 PM,20103,,17,11358
11/14/2019 6:59:57 PM,20103,,17,12604
11/14/2019 6:59:58 PM,20103,,17,12604
11/14/2019 7:00:05 PM,20103,,17,11613
11/14/2019 7:00:20 PM,20103,,17,692
11/14/2019 7:00:28 PM,20103,,17,8002
11/14/2019 7:01:07 PM,20103,,17,10538
11/14/2019 7:01:24 PM,20103,,17,692
11/14/2019 7:01:25 PM,20103,,17,15359
11/14/2019 7:01:36 PM,20103,,17,8391
11/14/2019 7:01:44 PM,20103,,17,7006
11/14/2019 7:01:52 PM,20103,,17,5529
11/14/2019 7:01:57 PM,20103,,17,11760
11/14/2019 7:02:18 PM,20103,,17,6532
11/14/2019 7:02:30 PM,20103,,17,15241
11/14/2019 7:03:02 PM,20103,,17,4531
11/14/2019 7:03:07 PM,20103,,17,10309
11/14/2019 7:03:19 PM,20103,,17,3959
11/14/2019 7:03:41 PM,20103,,17,12459
11/14/2019 7:03:42 PM,20103,,17,1652
11/14/2019 7:04:19 PM,20103,,17,4728
11/14/2019 7:04:20 PM,20103,,17,8979
11/14/2019 7:04:46 PM,20103,,17,4248
11/14/2019 7:04:48 PM,20103,,17,1369
11/14/2019 7:04:49 PM,20103,,17,6390
11/14/2019 7:04:56 PM,20103,,17,7866
11/14/2019 7:04:59 PM,20103,,17,10560
11/14/2019 7:05:18 PM,20103,,17,5927
11/14/2019 7:05:46 PM,20103,,17,10942
11/14/2019 7:05:51 PM,20103,,17,2609
11/14/2019 7:05:56 PM,20103,,17,5514
11/14/2019 7:06:04 PM,20103,,17,257
11/14/2019 7:06:23 PM,20103,,17,6533
11/14/2019 7:06:31 PM,20103,,17,7237
11/14/2019 7:06:50 PM,20103,,17,5513
11/14/2019 7:06:53 PM,20103,,17,14863
11/14/2019 7:06:57 PM,20103,,17,15610
11/14/2019 7:07:02 PM,20103,,17,6505
11/14/2019 7:07:09 PM,20103,,17,4305
11/14/2019 7:07:31 PM,20103,,17,2610
11/14/2019 7:07:36 PM,20103,,17,12604
11/14/2019 7:08:03 PM,20103,,17,8804
11/14/2019 7:08:10 PM,20103,,17,4546
11/14/2019 7:08:13 PM,20103,,17,15192
11/14/2019 7:08:17 PM,20103,,17,15786
11/14/2019 7:08:43 PM,20103,,17,10740
11/14/2019 7:08:50 PM,20103,,17,1147
11/14/2019 7:08:54 PM,20103,,17,5899
11/14/2019 7:09:04 PM,20103,,17,5762
11/14/2019 7:09:45 PM,20103,,17,7873
11/14/2019 7:09:50 PM,20103,,17,12519
11/14/2019 7:09:54 PM,20103,,17,4710
11/14/2019 7:09:55 PM,20103,,17,4710
11/14/2019 7:09:55 PM,20103,,17,5520
11/14/2019 7:09:57 PM,20103,,17,8754
11/14/2019 7:09:57 PM,20103,,17,11984
11/14/2019 7:09:59 PM,20103,,17,9003
11/14/2019 7:09:58 PM,20103,,17,10511
11/14/2019 7:10:10 PM,20103,,17,15391
11/14/2019 7:10:23 PM,20103,,17,7873
11/14/2019 7:10:53 PM,20103,,17,11475
11/14/2019 7:11:03 PM,20103,,17,15289
11/14/2019 7:11:21 PM,20103,,17,14940
11/14/2019 7:11:39 PM,20103,,17,8617
11/14/2019 7:11:44 PM,20103,,17,4828
11/14/2019 7:12:12 PM,20103,,17,12792
11/14/2019 7:12:33 PM,20103,,17,10270
11/14/2019 7:13:08 PM,20103,,17,818
11/14/2019 7:13:56 PM,20103,,17,567
11/14/2019 7:14:00 PM,20103,,17,2942
11/14/2019 7:14:01 PM,20103,,17,13967
11/14/2019 7:14:22 PM,20103,,17,3242
11/14/2019 7:14:28 PM,20103,,17,7576
11/14/2019 7:14:32 PM,20103,,17,9505
11/14/2019 7:15:12 PM,20103,,17,2290
11/14/2019 7:15:23 PM,20103,,17,8803
11/14/2019 7:15:34 PM,20103,,17,10988
11/14/2019 7:15:37 PM,20103,,17,3938
11/14/2019 7:15:44 PM,20103,,17,202
11/14/2019 7:15:57 PM,20103,,17,7041
11/14/2019 7:16:03 PM,20103,,17,12022
11/14/2019 7:16:21 PM,20103,,17,15291
11/14/2019 7:16:35 PM,20103,,17,15291
11/14/2019 7:16:43 PM,20103,,17,7884
11/14/2019 7:17:18 PM,20103,,17,6959
11/14/2019 7:18:10 PM,20103,,17,10724
11/14/2019 7:18:27 PM,20103,,17,6923
11/14/2019 7:18:36 PM,20103,,17,5286
11/14/2019 7:18:41 PM,20103,,17,16355
11/14/2019 7:18:55 PM,20103,,17,14050
11/14/2019 7:19:12 PM,20103,,17,1294
11/14/2019 7:19:15 PM,20103,,17,1294
11/14/2019 7:19:26 PM,20103,,17,1294
11/14/2019 7:19:41 PM,20103,,17,819
11/14/2019 7:19:57 PM,20103,,17,11369
11/14/2019 7:20:10 PM,20103,,17,14662
11/14/2019 7:20:16 PM,20103,,17,13717
11/14/2019 7:20:25 PM,20103,,17,12155
11/14/2019 7:20:29 PM,20103,,17,4105
11/14/2019 7:20:36 PM,20103,,17,4104
11/14/2019 7:20:38 PM,20103,,17,6494
11/14/2019 7:20:41 PM,20103,,17,2403
11/14/2019 7:20:54 PM,20103,,17,10866
11/14/2019 7:21:05 PM,20103,,17,14586
11/14/2019 7:21:11 PM,20103,,17,6792
11/14/2019 7:21:16 PM,20103,,17,2774
11/14/2019 7:21:21 PM,20103,,17,5528
11/14/2019 7:21:22 PM,20103,,17,13450
11/14/2019 7:21:31 PM,20103,,17,9133
11/14/2019 7:21:35 PM,20103,,17,3328
11/14/2019 7:22:22 PM,20103,,17,13045
11/14/2019 7:22:23 PM,20103,,17,640
11/14/2019 7:22:26 PM,20103,,17,640
11/14/2019 7:22:27 PM,20103,,17,640
11/14/2019 7:22:27 PM,20103,,17,1280
11/14/2019 7:22:30 PM,20103,,17,8185
11/14/2019 7:23:09 PM,20103,,17,4453
11/14/2019 7:23:14 PM,20103,,17,2792
11/14/2019 7:23:43 PM,20103,,17,2792
11/14/2019 7:23:46 PM,20103,,17,6634
11/14/2019 7:23:55 PM,20103,,17,15604
11/14/2019 7:24:14 PM,20103,,17,11624
11/14/2019 7:24:52 PM,20103,,17,16047
11/14/2019 7:25:05 PM,20103,,17,8608
11/14/2019 7:25:19 PM,20103,,17,1687
11/14/2019 7:25:46 PM,20103,,16,2792
